,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf
240,3492.976218927679,13528.440554857376,386.6025865886394,216.8945553876403,40.14286142510502,108.68989016558022,957.7637838995579,441.5735001249647,1457.5138935161585,198.34713852788673,1335.8614930738752,837.1649533413456,129.4724482872678,40.70045275354504,539.3948338206374,2843.430779080095,5308.406503627743,1646.5115226132893,1671.872984149023,14.794175171269936,578.2946252210568,0.0,645.9915611741416,1977.5745391367552,65.9808148208957,1577.5428624684155,491.66313990618346,76.6902228138346,5.710946753118751,306.82573702813914
241,3479.3176084302536,9545.405161958288,399.4317301944866,216.2012900655203,38.47017154988364,101.31425448542078,957.7637838995579,468.65033966915195,1457.5138935161585,238.1641031108161,1023.6202231681411,890.6178829070433,126.5334741385853,47.59504220602801,569.8126709738214,1769.5575559297288,5633.315461784095,1123.8999050192754,1671.872984149023,13.808033981065227,605.5973548303319,41.34807438485978,699.3425158553887,1219.7289927506888,80.41378908379399,1783.2173806722762,434.93311241430837,74.84935544258764,10.708208308576221,343.9119335734307
242,3553.266179326474,10538.855240349478,247.5236545003801,215.8546574044603,37.63425050732496,95.88326384207295,0.0,445.3025290877204,1457.5138935161585,166.50076378238967,747.6899377145465,884.5815669102428,121.62467817443196,25.799070526751837,450.6391128842885,2824.440219104362,4339.920377454604,1647.4306425879536,426.8016623309468,13.808033981065227,584.5958686891629,0.0,796.0317107692388,1447.6820201202595,44.674243718508365,1762.1626356259264,750.3910633546279,68.7144987327922,7.13868344139844,242.8305180355912
243,3904.2284443736157,15007.003918281152,294.196667692637,2165.804195385547,10.204849482027225,76.04087673673187,90.80052702935076,166.3458481166631,608.1084631521597,210.95074616021483,841.7723916486196,603.1090529221203,120.08033787110281,32.041453001855096,635.5294723134027,2288.791911849141,4843.080708813181,2127.946565342351,31.859878884488435,15.19192335647072,658.4161323566601,40.10634962069372,462.7680880888424,274.9600147721314,9.859599798641357,2759.4587907252917,1221.7368971128851,93.41396531222941,20.69555207753152,293.7984073902243
244,3557.321079317897,13906.94299757457,347.8587628196855,1809.639136146391,10.989903118345012,79.89074832987923,64.56867964520335,147.40861226141524,711.8315724187311,239.01873746133083,638.8546207777357,804.1454038961605,114.31269959540418,30.02056349895227,626.8848280228564,1373.618694928141,5188.142083341778,2325.0977999078023,31.859878884488435,14.649477124584822,557.2931390798876,0.0,542.9785466085161,1018.3006407191906,0.0,2235.756485991634,1092.1204924245283,88.92464541890755,17.677298110826037,284.4004125045303
245,3762.8404841463544,15779.762762579972,340.79371260299393,1315.037657896396,11.7749567546628,83.4200162818225,137.20384508766924,135.900225227532,638.2245911885872,162.46149195732522,772.8117884796328,1173.6580371689618,114.31269959540418,29.154723031719172,649.4861293338876,1795.8007920770983,5639.036147722021,2076.659670756094,31.859878884488435,14.649477124584822,535.2467631990705,0.0,606.9946733215272,1029.004719744169,40.670097217000944,2264.718253195128,1089.9442599750932,88.92464541890755,17.677298110826037,273.12281864169745
246,3762.8404841463544,12459.480121909044,398.22573371932555,806.7875186171627,10.204849482027225,85.98659734392076,70.62204811382672,133.3006149584568,208.28328867709925,213.49665690964295,730.7988371223978,1165.7297415313728,106.14975799209299,25.40215259435013,576.3634800818444,1271.1269290289592,6795.654831899259,1633.7357549654582,31.859878884488435,14.107030892698923,621.9167777869716,0.0,470.48047131494934,2476.71922568848,37.5885963037282,2111.634626548088,1038.6722234664014,82.57229880568795,18.971044835389602,228.64808938990748
247,3762.8404841463544,13648.90401617426,444.8227786296825,620.4616310267517,9.419795845709437,84.70330681287163,100.89239457762014,135.900225227532,785.4385536488747,177.77294105812635,803.7234789274612,1093.3840438383754,109.0335771299423,30.59779047710767,739.9115323450459,2461.1384008751393,5759.300568007987,1238.6060778573565,31.859878884488435,14.107030892698923,654.6114575031328,0.0,797.4955579108533,996.2102803641519,43.134997166661286,2232.170743385487,1094.2967248739633,84.81285516926542,17.677298110826037,253.08287609271198
248,3762.8404841463544,12253.184746779007,468.36344998341696,489.7377887244972,9.419795845709437,87.26988787496987,90.80052702935076,142.95909206303568,399.83437304807103,203.29502160981423,706.2335139490762,961.4860345948537,105.18848494614322,36.94847739553494,779.0952003909802,1645.7849112637707,5797.785182499496,1987.4131212162083,31.859878884488435,13.021452656194016,587.7066091354432,4.456315047611603,1025.0275927626258,1739.6158779593143,0.0,2632.670609856662,1056.2561816578373,81.82708811772886,18.971044835389602,260.59443709589584
249,3670.004615921662,14981.200020141121,337.9733901374598,459.49408904701164,9.419795845709437,89.19088182349596,104.92213335557491,125.87176613709222,649.0973044870162,125.88314175529388,661.8479975953718,1021.849194562859,104.70784842316831,41.27827481105937,688.0705969578134,2767.754829026044,5572.858212667367,2145.593668855902,63.41667574365082,13.564584660813022,596.065727052627,14.260402475481412,381.0101340194618,1731.3319928261749,61.00439387310677,2376.519868812426,1050.3368293953736,81.45366205713262,17.677298110826037,271.8720309587287
250,3275.6122378084856,13115.985614587515,331.3831416826427,457.5442803285492,9.419795845709437,101.06898394023732,104.92213335557491,127.36143044858474,1050.569023530959,207.5412049092138,686.4133207686934,1027.4350392166145,96.06427029688226,41.27827481105937,688.0705969578134,1666.2069204839058,5492.3785627678935,1816.7325419210827,63.41667574365082,14.107030892698923,596.065727052627,10.695544760516412,1108.3414072225225,1011.7547471728078,24.648247544208747,3114.9989614424708,969.8162287662736,74.72788938331675,17.677298110826037,248.06605555009423
251,2975.1228068651135,14796.498433454584,349.2736720700713,419.4905135065554,9.419795845709437,17.966943400920503,104.92213335557491,142.95909206303568,882.4743003368013,102.92496425515021,725.253088488675,955.0893415236172,96.54490681985713,35.504814870787506,646.1669629513024,2598.1758085392225,5231.437274644724,2360.483918932371,63.41667574365082,14.107030892698923,589.2220980708106,4.456315047611603,0.0,1756.346077345851,24.032398532990985,2844.781076327966,1053.2965055266054,75.1021361605297,18.539551731896996,217.37049552707464
252,3105.6265618522384,13813.234104329193,412.82113987934565,419.4905135065554,9.419795845709437,26.630249443293074,60.53280865606472,154.83746108277984,512.7560553251576,263.686183662504,714.9524462200524,983.7393189412676,92.69981463605805,30.30917698802997,722.6087785859306,908.6076363866761,4968.155705910585,1886.585659995555,63.41667574365082,13.564584660813022,505.59103761119866,16.042345525153205,1036.5710730793585,1776.9745756185712,16.021097720397556,2621.2697872114773,925.8563332876839,72.11308624252636,19.83329845646056,234.28688632132392
253,3458.40286110607,14188.069677310696,493.3095345522997,505.34709074285547,9.419795845709437,86.30720098512484,62.55030613554948,163.00627387586616,755.3316241854582,256.87609731156016,692.7596880432002,961.4860345948537,98.94808943473157,31.752244433418472,595.638882421279,2299.957215955476,3993.0387846730314,1569.2135327440374,63.41667574365082,13.564584660813022,548.1683004374655,0.0,590.8003415148645,2503.357601410733,48.680646077199725,2742.7253252299392,1056.9525760416566,76.9700871801276,19.40180535296796,222.38731606969242
254,3996.1039415477076,13231.152486286179,405.75608966265406,346.32935748157803,10.204849482027225,114.86545210680637,58.51531117657997,154.83746108277984,248.42586129498827,296.0093544140777,613.48867896363,866.9140808360252,97.02554334283202,31.17501745526307,543.7912144450352,329.89179286488053,5759.300568007987,1804.4163342605837,63.41667574365082,14.107030892698923,496.47417522633106,16.934288665610516,2596.864829224394,1773.7259932134184,28.96219843231166,2408.2398995591097,1068.7042312686062,75.47556222112593,23.713073458322754,271.25005456993006
255,3407.076363846211,12834.587314870969,327.6132156933596,363.8884682183989,10.989903118345012,82.13672575077338,131.15047661904586,140.35948179396053,697.6105785444742,197.33956960938514,652.3284466836116,870.8872380816804,106.63039451506789,30.02056349895227,569.7116821386513,1431.4492444019809,5526.052600447965,1774.3611110890672,63.41667574365082,14.107030892698923,379.3827143253199,2.673789028566962,1542.5602936294745,1775.3502844159948,40.05349625338854,2248.904208880839,1064.9611114555778,82.94982844936767,21.126312595109876,220.5077170925536
256,3868.5880076068947,14059.05018661054,257.0101937026312,362.9135638591676,10.989903118345012,67.69817433556337,76.67541658245011,157.0670893659941,710.9945022747742,250.92064531113104,702.2694753129996,762.0263333214702,103.26593885424367,38.96877181907884,487.2845948729517,1467.7126252601645,5695.462913564302,2039.5272237796632,204.28246595908269,14.107030892698923,177.91042475456774,0.0,1028.1225838620396,1759.2698015104884,41.28594622821871,2275.291596777356,1031.273033138322,80.33256315872718,21.988566216180836,135.93943293205004
257,4467.646127392438,14490.925955480534,350.21377955858276,359.00311415158444,10.989903118345012,66.73636341195113,88.78565764037336,148.14857623313702,977.8083110177826,270.4872738623898,783.1124307482553,803.3525743324016,100.86275623936922,29.154723031719172,460.0243419660809,1591.676129825376,4701.233700670493,2043.1117916808535,204.28246595908269,13.021452656194016,182.4728440757788,16.934288665610516,1260.2469163180774,1760.0819471117766,13.556949723131865,1712.8816603209336,944.9201295447358,78.46461213912929,22.850819837251795,101.48467495475282
258,3540.461231985137,15009.720118085366,182.6372457226199,359.00311415158444,10.204849482027225,65.4521969146692,94.83902610899675,157.43707135185497,597.2357498537306,216.89720200958584,755.3739239376803,795.4062598410911,89.81599549820872,31.17501745526307,557.7478714655199,2505.895047250108,4950.083538970316,1743.3867679428868,204.28246595908269,13.564584660813022,197.6755909747793,7.130006914616424,990.3135034043356,1755.0466443837897,33.27539736801993,2079.9145958014037,732.4676129010802,69.87088844571551,21.988566216180836,321.985557141935
259,2722.1183889791987,14351.041665563524,201.93318932519688,381.44757895521985,10.204849482027225,101.06898394023732,64.56867964520335,153.7177787571482,684.2266548141744,193.93902450944225,754.5830689388571,716.7359444917446,88.37408592928405,31.17501745526307,557.7478714655199,1679.2808235827774,3863.15321076419,1637.3203228666482,204.28246595908269,13.564584660813022,421.2022326839031,0.0,1116.037060767011,1025.9510522833255,32.042947393189756,2953.91637052018,924.3764952220681,68.74978954731009,21.988566216180836,232.4072873441851
260,3320.1094298196313,13241.881475512822,369.50972316115974,365.83827693686146,9.419795845709437,74.75671023944994,72.63954559331148,154.83746108277984,531.1532013461883,170.11721650772577,569.8940176087489,630.9211536417072,82.13369041787242,29.73195000987457,481.2993232418803,1444.4277175512252,3754.9802403015706,2127.946565342351,204.28246595908269,13.021452656194016,399.155856803086,0.0,780.531660749742,1760.731663592807,37.5885963037282,1853.7369852598315,925.8563332876839,63.89278860970884,22.850819837251795,214.2401088669671
261,3188.645303781906,8617.143878868226,449.05801034560244,366.8131812960927,9.419795845709437,154.3277308943579,14.124234416731523,122.53219189629529,746.1238526019322,177.77294105812635,752.99159529925,755.6746873845384,80.69178084894776,28.866109542641468,426.78555001715023,1606.6586319167832,4445.102989358762,2100.5567900973606,204.28246595908269,12.479006424308116,527.6453897495703,47.23703666624513,765.106894297528,1774.0508514539338,51.14554602686007,1997.1666895057067,957.3681791555048,62.77168971130342,21.55780569860248,199.20331704985662
262,3896.332060179791,9597.827818179614,345.50374608078835,365.83827693686146,9.419795845709437,135.39810060359233,102.90726396659753,126.24174812295311,562.9434696705295,154.80576740692467,671.3577848651712,763.6210018758491,78.2909620202519,28.866109542641468,440.0824133145248,1305.5771408442333,6823.348152462406,1725.7396644293356,204.28246595908269,13.021452656194016,449.3344930788531,0.0,468.9329757652424,1057.429815789256,27.72974845748149,1543.8920472414986,933.8648687016052,60.903738691705506,18.971044835389602,187.30374679822515
263,2303.9301503900383,16342.016122052228,337.49858837558537,362.9135638591676,9.419795845709437,148.23100591408354,76.67541658245011,141.46942775154318,716.0169231385154,159.91558120789705,649.9558816871421,723.0965998555375,80.21114432597288,28.866109542641468,372.9383031045416,973.862635941481,7286.203651076498,2008.5528806334828,298.9891227618225,13.021452656194016,436.40497958290365,10.695544760516412,0.0,1771.9392728905846,86.88809920172429,1628.3868537812161,951.4488268930412,62.39826365070718,18.539551731896996,157.2369980693756
264,2605.486660278522,17264.165955582805,227.3540756559541,361.93865949993636,10.204849482027225,104.27502035227815,24.213473874493534,157.43707135185497,594.7245394218598,104.62523680512167,722.0799048514215,903.4653256106814,76.84984038005342,28.57749605356377,444.0748385982428,3016.6361376527343,5178.5209297189,2349.8221272262676,298.9891227618225,12.479006424308116,218.20647792022908,9.803601620059103,1666.6945312383973,1807.3488211067497,41.902547191831125,1271.9272618829734,911.928445611299,59.78263979330008,18.108058628404393,278.7616155731139
265,2575.821865604425,17386.394946772427,261.24542541855124,363.8884682183989,10.204849482027225,65.77367652210609,60.53280865606472,160.40666360679103,536.1756222099297,162.46149195732522,730.7988371223978,867.7159198266448,74.44823362263138,31.17501745526307,432.1042953361,1700.7525622488067,5613.813123359345,1907.817331410296,298.9891227618225,12.479006424308116,350.4927094626862,11.58651628535231,238.32267949567466,1088.0801907818725,33.89124637923769,1518.3321384079388,834.2804718154534,57.91468877370218,18.539551731896996,198.581340661058
266,3739.151331564881,19940.98086263549,261.24542541855124,366.8131812960927,9.419795845709437,87.91197112361083,50.44444522847182,149.6382405446295,690.9232159658295,207.5412049092138,736.3543493980814,831.9575046157474,72.5272633881842,30.59779047710767,418.80743203872544,2773.3851960540246,5832.629360485052,1540.904637524383,298.9891227618225,12.479006424308116,465.2949844455373,0.8912532933661066,846.8564835260996,2504.4946052525365,24.032398532990985,1673.2546074171053,837.9365423305045,56.42016381470051,16.383551386262475,223.63810375266115
267,1620.9996255187382,13648.90401617426,388.3403610370998,367.7880856553239,10.204849482027225,50.05183457584695,58.51531117657997,131.8109506469643,457.5462201160444,210.09611180970003,703.8511853106459,928.0610609409282,64.36195799869445,30.30917698802997,427.4520763292718,1805.1529271405248,5633.055430605099,1873.3503323603923,298.9891227618225,12.479006424308116,491.91175590512006,9.803601620059103,871.532763913318,1795.3290662076843,25.26484850782115,1478.7050855041102,875.2806911628114,50.0678172014809,20.264058974038917,187.9325580923952
268,3284.4689930529103,2915.297249862653,385.9853442982026,366.8131812960927,9.419795845709437,42.35209138955221,64.56867964520335,124.0218562077878,506.89656431745925,51.035164952317736,630.9265435055826,891.5458538737156,323.24775991876595,33.484520447243604,323.0834814756512,976.6301044806581,4750.5096090903635,1827.3943336271864,298.9891227618225,11.936560192422217,499.5131293546203,0.8912532933661066,1685.2644778348802,1782.822023947846,25.26484850782115,1713.801081501997,895.0408818036825,251.4593641891932,21.55780569860248,216.1197078441059
269,2673.673004871141,4729.175479116618,281.4909725448771,366.8131812960927,10.204849482027225,53.90170616899431,74.65704307279623,131.44096866110343,784.601483504918,204.9952941597857,637.2729107800893,1013.9208989252702,69.16517151353857,33.1959069581659,393.54675806821945,1922.5317651814871,5260.300735513357,1862.688540654288,298.9891227618225,14.649477124584822,457.693610996037,12.477487810188206,255.2949414975954,2455.928298295503,3.0810497418359595,2117.7947484612123,880.4165997434783,53.80453995729342,19.40180535296796,1611.1922432033869
270,2597.4835681901864,9257.487982711626,214.64838050819426,365.83827693686146,9.419795845709437,58.393661010782644,24.213473874493534,137.75987152488537,976.980439446836,176.0726685081549,662.6388525941949,800.9650762142642,65.80307963889291,33.7731339363213,371.61198306930993,2308.3550515226343,5930.011037019308,2376.3846944940606,65.50845980733277,17.904840288633327,500.270873822304,0.0,1106.7520874687696,1750.8234872570915,26.49729848265132,1940.8061711065263,848.9221637352531,51.18891609988633,21.55780569860248,205.47092527544314
271,2258.4725873282923,15610.00027481661,155.81094617671437,362.9135638591676,9.419795845709437,74.75671023944994,155.36395049353936,115.85304341470146,849.0098917245465,125.88314175529388,700.6780016733925,830.3628360613687,60.99986612404881,32.041453001855096,388.22801274926957,2061.3823418884795,5802.465743721436,1915.813675189874,65.50845980733277,18.989732752405125,405.2337650596644,0.0,1342.8078951051436,1745.7881845291042,115.22918495605565,1736.6027267923666,812.3005240761586,47.452193344073805,18.539551731896996,184.17336013811757
272,2884.2076807416215,16022.862645057106,165.68682282370258,454.6087349801972,7.8499429101050655,74.75671023944994,155.36395049353936,154.83746108277984,516.9322074719315,155.66040175743942,565.939742614633,897.1136796737496,52.834560734559055,32.041453001855096,388.22801274926957,1602.8414339317112,4827.478838073381,1683.2763215998539,65.50845980733277,16.276815820242522,446.2875626930093,0.0,950.2459159281401,1769.9901234474928,0.0,2126.529249681314,845.9973073232122,41.1006674474709,19.40180535296796,177.28377552373243
273,2254.310979442358,24698.404819715928,790.155596076196,966.7693239670134,28.66717457715947,252.3220733574741,83.25790727322234,831.4371495418465,0.0,48.90307715155988,2753.6399421986916,765.9454340059602,83.19739419822669,87.41120703221333,828.5124037341341,2468.5819369460296,3353.2320687516985,727.4742687468976,318.94849887410675,21.98313073240759,433.38197796972355,16.41836077064011,975.5913835800967,871.5296876543879,0.0,1104.5926069294524,589.8634529544945,23.464288071311188,0.0,237.8820465466876
274,3058.9952119508694,17736.784721516004,748.610441912183,961.3748531792671,29.486139817637856,245.1917082224981,83.25790727322234,738.9513894446745,259.01341883009144,34.43186855958063,1570.7747186502338,831.1106184908232,72.23336597331595,86.63165307202411,685.9834943643015,1843.802056739378,3626.0047755192168,1068.7527065394288,318.94849887410675,22.611298555931597,443.6474214424485,16.41836077064011,777.3697509238544,55.96982625837726,3.6569700808978425,1271.9272618829734,555.3571112362511,23.464288071311188,0.0,253.47246569888262
275,3951.286625853029,6142.550047239259,743.9858727515261,959.208399047642,31.12407029859462,276.0782775909569,83.25790727322234,790.0089034934765,79.03413930634795,26.94617126417721,951.2032907450381,800.7578593964636,72.23336597331595,81.16882455711009,649.6477114701594,2299.5754961569687,3277.823026842661,730.9853070501144,318.94849887410675,23.8676342029796,462.5910331345398,15.554594483203786,855.8068631919721,463.75138124758524,0.0,1481.6472332835128,568.5015552308392,22.812639077655323,0.0,187.7275109312528
276,2970.1075358230896,5419.905089328183,844.776790762231,957.0527771866753,35.21889650098654,267.528847158848,0.0,672.471468406303,0.0,39.921319935202746,703.6852033973126,757.9090252460408,597.8566795699257,88.19076099240259,1292.320460724582,1998.589435034046,3246.749300952558,812.2814688091552,318.94849887410675,27.007787547866496,412.8590672818283,13.826090292709717,1456.067839662072,799.5735873802539,0.0,1496.7257406529511,1030.228441562593,22.812639077655323,0.6752610664589267,308.36359073670724
277,2990.488743674718,15988.910147504434,782.4543114985928,954.8863230550501,39.31457049348247,197.19751832749373,34.690794697175974,672.471468406303,261.35905494777285,49.90075030389763,1035.3365935210768,714.1682578363892,367.6160264904313,91.30897683315962,1473.9657122502358,2149.5596153436413,3424.7406429757857,452.0415859393033,318.94849887410675,30.147940892753393,435.75092646342927,23.33140591699497,1006.2903493499583,1541.5660516291748,0.0,1213.4520747673473,997.3238069271339,24.76758605862291,0.0,269.05604994570615
278,3385.2012454714272,17211.20005940064,691.6722146282009,908.4375464730094,49.96196640980547,173.91433585972194,38.15987416689357,595.3983789306516,0.0,39.422033551480965,413.3242551256859,541.8719785486084,225.72582147843528,85.06659435805635,1187.5613757083045,1097.5398506578122,3506.520448770242,442.23457580963725,354.1785462624344,38.31343682583229,435.75092646342927,25.923676394925366,800.8331293937349,1138.5794042699724,13.896832205513341,1127.5781364560348,875.7159376526985,23.464288071311188,0.0,282.60966729721986
279,3576.8486240134357,20749.05030438909,643.9736296302951,871.716148941965,69.6196755515987,202.427036737298,31.221715227458375,521.2169907655444,135.3753989957545,35.92882809564015,333.2038091955279,716.8440576140753,221.85709143285052,85.06659435805635,1077.1469159225105,3238.510770535042,3192.1427533632545,811.5829376284105,354.1785462624344,53.38740727220898,440.48882345084075,1.7282127058076437,804.8733475045913,1097.0137923960426,0.0,1475.4871113703887,844.5348791171917,23.464288071311188,0.0,226.3583960904839
280,3198.569137971442,22734.592361269366,441.6226147546488,869.5605270809982,54.87660564277978,209.07562044423508,38.15987416689357,305.4103929601105,76.68666347406443,27.944744031620758,273.70417508653657,751.6654924314396,220.57276760916352,77.26510396257459,1072.9727107354865,2383.0767020804174,3763.8213003874575,607.630215250444,354.1785462624344,42.08175799424318,380.49141412540433,26.787442682361693,772.5181432545028,962.6849099429751,55.586576869658714,1145.3229652505565,972.6888555995281,26.071704762551327,0.0,220.26166049918274
281,2266.902510994673,23222.15022612574,464.70747641698375,871.716148941965,47.50507068837032,235.21445283092848,208.14476818305585,308.3020942706548,0.0,0.0,545.0162578926822,659.7152818891319,220.57276760916352,69.45766277350359,1018.5060656338356,2071.6887764481735,4119.803984433914,590.111788533346,354.1785462624344,36.42893335526029,380.49141412540433,1.7282127058076437,877.6390977040535,1280.9160423517417,0.0,1257.7681756945985,806.7467788652001,28.679121453791474,0.0,250.7590082664313
282,3482.9456768436316,2573.327694512138,612.4278005713578,871.716148941965,44.22836193635276,235.68747459663942,416.2895363661117,280.3587179701091,251.96731190403668,22.954579039720418,368.8996842041384,723.0965998555375,245.07735099362088,76.48555000238534,1084.1488084942926,1456.4518912042022,3429.9412665557197,585.9022190493845,354.1785462624344,33.91694783389739,453.1152391597169,1.7282127058076437,876.8862620312229,606.0717764173286,0.0,1810.0644791593247,795.2388616725872,28.679121453791474,0.0,242.6254708744488
283,2996.7845094508752,4316.992158827176,712.4495397278262,871.716148941965,43.409396695874385,220.00767902955457,41.62895363661117,223.51780130021862,151.80405039253495,34.9311549433024,352.2429110190483,777.5495758027947,296.0248224289588,76.48555000238534,1193.1494245877075,1714.6853348943196,3500.019669295325,402.28962171073493,354.1785462624344,33.288780010373394,399.4350258174957,1.7282127058076437,1034.6471596932365,956.2852026048241,0.0,1814.4777008284284,856.0340913800071,28.679121453791474,0.0,243.9787821379888
284,2419.2813843565814,12212.849179686433,723.9872225413749,871.716148941965,46.68610544789193,43.24119711584222,65.91250992463435,321.7869640184791,0.0,41.41827947126227,479.17025650918407,698.1044497434111,295.3787208734844,76.48555000238534,1137.2689357936774,2064.05438047803,5008.460538655071,648.2828917298377,354.1785462624344,35.80076553173629,389.17755860232546,0.0,1067.7719292977738,1236.1343338967104,0.0,1944.575797948886,853.5705962472465,28.679121453791474,2.701044265835707,255.5024325941925
285,2913.0188122596296,10409.292509688481,619.350410259487,871.716148941965,46.68610544789193,21.857985407009377,0.0,263.98214691174053,543.8472321006994,36.926501247977896,587.0682638177602,623.1099805533102,260.55227117595985,76.48555000238534,1141.4431409807014,2805.640519027883,12565.876709425105,565.580476409561,299.002074985127,35.80076553173629,442.0681224466446,25.923676394925366,1024.1074602736107,628.4545091888313,0.0,1947.2421193739694,816.6007593962424,73.00028090517371,5.402088531671414,242.6254708744488
286,4056.6073177355247,17280.463154408088,589.3429389090228,869.5605270809982,43.409396695874385,199.5801464807044,0.0,455.7009701640211,2101.8739329027594,16.966740895482328,314.95556237083076,499.91507765741414,223.7953960992738,81.94837851729935,1092.4972188683405,2546.3573458918704,25723.58438224666,1067.3740265774327,299.002074985127,33.288780010373394,398.6453763195939,16.41836077064011,960.2000764911198,1320.8898488471466,0.0,1441.8362961434718,784.5666177405573,68.43791723296597,328.1765120060813,204.6712413469877
287,2618.5050234088812,18151.005191658605,577.8052560954741,870.6329218761525,42.590431455396,31.836992731044596,45.09803310632877,225.4456021739148,512.5444881459158,48.90307715155988,265.7663341724227,541.8719785486084,208.31259662967298,74.14093732822835,1014.2645345566984,3155.0095646115924,11791.50385837299,959.469341551866,299.002074985127,32.66061218684939,365.4960499228226,0.0,803.2589332284105,921.1030551570195,0.0,844.3872184767268,744.3063174260071,66.4821495353817,162.73663499125138,206.03138751589904
288,2409.144134378023,15983.477747896006,616.2736948425407,868.4773000151856,42.590431455396,22.808408769595246,45.09803310632877,365.14301094054525,379.5239238408532,43.912912159659534,328.43915191866745,446.3540349693856,188.96894640174926,85.8461483182456,1033.8563685796655,2155.1899823716226,6553.175757484854,2142.4686609420437,299.002074985127,32.66061218684939,455.4841876534225,13.826090292709717,872.0346543618715,2107.6802644631243,0.0,1481.6472332835128,614.507109211898,67.7862682393101,58.74752963544806,226.3583960904839
289,3526.0556662261333,17887.533810649868,528.5683133890952,868.4773000151856,42.590431455396,77.92945993464441,13.87631787887039,365.14301094054525,484.3784575877178,49.40236353528165,401.4223755754955,616.8664477387092,168.97131533108922,82.7279324774886,1042.2047789537135,3011.5783503225143,5862.012883711675,5242.292687494227,299.002074985127,32.66061218684939,1216.4590396466767,13.826090292709717,848.5294516879449,3371.053961827041,0.0,1408.1854809165548,569.3198186318269,66.4821495353817,37.139175508762406,89.46207640643587
290,1571.3804545710575,17818.270715642415,756.3022304545489,871.716148941965,42.590431455396,87.4336935605031,79.78882780350474,431.61319561086776,92.33527587955317,22.954579039720418,474.41536287428437,418.6860850795731,153.49639514875025,77.26510396257459,898.3293517816148,2985.048824326264,5525.53253808997,2489.436451377746,299.002074985127,32.66061218684939,550.999871869336,0.0,820.2479249119498,3105.482350205801,0.0,996.6525602726205,775.5221956807048,67.13461924565425,27.010442658357068,520.4917138439074
291,3225.246111599227,18203.971087840775,731.6790110837406,872.7993760077777,43.409396695874385,0.0,31.221715227458375,287.10602102804575,750.4287847708533,0.0,309.4000500951471,542.772921234698,143.82063039115747,81.16882455711009,931.8576450580327,2603.329025819069,5882.815378031411,986.76720479939,299.002074985127,33.288780010373394,447.5876926744034,0.0,909.2581959629298,1926.896653616372,0.0,1713.5252551476779,805.9198105344149,65.83050054172583,20.257465700810677,284.64646909790116
292,1058.58499670832,17545.292635318932,491.6382323505017,874.9549978687445,43.409396695874385,286.0555329825264,0.0,176.30615263076007,0.0,34.43186855958063,261.80229553634615,547.2325875308416,133.49876407809023,80.38331980333162,922.0953909916058,2715.363786680931,5736.027777487785,887.272467542,327.21201734239827,33.288780010373394,374.963867640091,11.23381981477932,626.1083345706099,1858.1891357473908,40.95809498415162,662.0568040600632,616.9706043446587,61.26813686951811,18.23186564791246,271.76950737815747
293,3584.4248845237266,16193.983232722574,445.4685090258317,873.871770802932,42.590431455396,120.21760578920238,58.97435098519915,237.96657148489103,532.109852939282,49.40236353528165,323.68425828376775,466.8865187853683,123.18477705228487,74.14093732822835,906.745088045776,2738.171544641736,5178.650945308398,1110.1131053993138,327.21201734239827,32.66061218684939,414.43836627763216,11.23381981477932,266.947164744848,1589.5476137532814,32.18130663380523,681.530144674984,729.516641699646,58.66072017827796,18.23186564791246,260.9225125537237
294,2849.527615025501,16426.218315982853,434.7000050665195,873.871770802932,41.77146621491762,34.6882628188022,0.0,230.25536799010632,322.4007854455528,23.952252192058165,354.61547601551774,287.4547734237575,116.73164078480238,71.80227544766058,919.2677036068479,2716.318086177199,5065.5373824448425,1262.9627571859555,327.21201734239827,32.032444363325396,436.5405759613312,0.8641257852162503,275.03596580737013,503.7251877429902,38.76389789656503,841.7300912634539,783.7396494097719,61.26813686951811,18.23186564791246,252.11231952997124
295,3449.9729374396898,18999.817630475412,333.90908705581467,869.5605270809982,40.95250097443924,37.539532906559806,65.91250992463435,372.8444780672811,315.354678519498,37.925074015421444,489.49042606172816,412.433542838111,113.50901229469207,76.48555000238534,771.2180712477253,2676.428367233197,5515.131290930103,1059.6534187902541,327.21201734239827,31.40427653980139,434.9612769655274,12.09758610221565,305.76839094046863,1015.4581311146819,0.0,1054.116384089077,816.6007593962424,58.0090711846221,14.180665542116023,243.30212650621883
296,14315.931127614635,22213.081998860318,525.4821019369114,1041.3061783655728,40.133535733960855,25.184905159176317,0.0,313.11186008684626,21.91008105374653,3.992131993520274,399.84066557784917,478.4906605822028,99.31841593604008,76.48555000238534,681.8092891772776,2234.969420259626,4687.452048183669,689.6340993899762,327.21201734239827,30.776108716277392,498.8989575229188,2.5923676394925366,220.83179736358187,1436.0196092857611,5.851167168484441,767.3765003508646,832.2086985235911,51.4909398148301,14.855377169139263,252.11231952997124
